battery_id,run_id,seed,scenario,total_rounds,mission_end,arrival_delay,grid_sharing,grid_permanent,winner,score1,score2,score_gap,ice1_kg,ice2_kg,ap1,ap2,vio1,vio2,dep_blocked1,dep_blocked2,strand_risk1,strand_risk2,stranded1,stranded2,unpow_hab1,unpow_hab2,offers,joins,decouples,shared_days,contested_days,craters_depleted,duration_days,extracted_kg,extracted_pct,rovers1,rovers2,habitats1,habitats2,reactors1,reactors2,governance,strand_pen_days1,strand_pen_days2,rescues1,rescues2,strand_night,strand_far,strand_other,reserve1_kg,reserve2_kg
arrival_d5,arrival_d5_55,1593147081,unevenArrival,20,fixed,5,1,0,1,3763.6,1462.6,2301.0,148.6,309.1,239,75,0,2,0,35,0,4,0,1,0,2,1,1,0,81,0,0,140,606.7,1.85,2,3,1,1,0,1,,0,5,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_56,1593157054,unevenArrival,20,fixed,5,1,0,2,182.0,1291.8,-1109.8,230.0,309.5,54,45,53,0,94,48,0,0,0,0,11,4,19,19,18,94,0,0,140,998.1,3.05,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_57,1593167027,unevenArrival,20,fixed,5,1,0,1,3878.0,1392.3,2485.7,150.0,309.5,250,70,0,2,0,14,6,32,2,0,10,4,1,1,0,95,0,0,140,609.1,1.86,2,3,1,1,0,1,,11,0,1,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_58,1593177000,unevenArrival,20,fixed,5,1,0,1,2122.5,1042.0,1080.5,309.5,309.1,155,45,22,0,0,16,9,0,2,0,3,0,3,3,3,65,0,0,140,824.5,2.52,3,3,1,1,0,1,,44,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_59,1593186973,unevenArrival,20,fixed,5,1,0,1,1932.5,285.0,1647.5,309.5,460.0,170,45,43,37,0,25,7,0,3,0,3,10,2,2,1,106,0,0,140,1149.5,3.51,3,3,1,1,0,1,,4,0,0,0,1,0,2,0.0,0.0
arrival_d5,arrival_d5_60,1593196946,unevenArrival,20,fixed,5,1,0,1,2542.0,1257.6,1284.4,380.0,309.1,214,45,53,0,22,63,3,0,2,0,61,2,17,17,17,21,0,0,140,1148.1,3.51,3,3,6,1,0,1,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_61,1593206919,unevenArrival,20,fixed,5,1,0,2,-3580.5,-2433.0,-1147.5,309.5,292.0,137,132,251,201,0,0,26,18,1,1,0,0,21,11,10,113,0,0,140,601.5,1.84,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_62,1593216892,unevenArrival,20,fixed,5,1,0,2,3666.8,3811.5,-144.7,136.8,301.5,234,225,0,0,0,34,0,0,1,0,0,0,1,1,0,28,0,0,140,668.4,2.04,2,3,1,1,0,2,,5,0,0,0,0,1,0,0.0,0.0
arrival_d5,arrival_d5_63,1593226865,unevenArrival,20,fixed,5,1,0,1,687.0,577.8,109.2,460.0,309.1,54,70,29,36,31,2,0,26,0,0,11,2,3,3,2,126,0,0,140,1148.6,3.51,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_64,1593236838,unevenArrival,20,fixed,5,1,0,2,1301.0,1613.1,-312.1,620.0,379.1,174,70,107,10,2,4,3,4,3,2,30,4,43,43,42,45,0,0,140,999.1,3.05,3,3,3,2,0,1,,12,2,0,0,1,2,2,0.0,0.0
arrival_d5,arrival_d5_65,1593246811,unevenArrival,20,fixed,5,1,0,1,2006.5,-290.0,2296.5,309.5,460.0,170,45,51,60,0,25,7,0,1,0,3,10,11,11,10,88,1,0,140,1149.5,3.51,3,3,1,1,0,1,,2,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_66,1593256784,unevenArrival,20,fixed,5,1,0,2,-3580.5,-2425.5,-1155.0,309.5,299.5,137,132,251,201,0,0,25,21,1,1,0,0,21,11,10,113,0,0,140,609.1,1.86,3,2,1,1,0,0,,0,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_67,1593266757,unevenArrival,20,fixed,5,1,0,1,4732.8,482.8,4250.0,594.8,309.1,339,70,44,39,0,2,1,16,0,0,9,2,5,5,4,117,0,0,140,1133.4,3.46,4,3,2,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_68,1593276730,unevenArrival,20,fixed,5,1,0,1,2119.1,977.3,1141.8,309.1,275.2,169,45,32,0,0,0,9,0,1,0,2,0,1,1,1,56,0,0,140,768.5,2.35,3,3,1,1,0,1,,7,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_69,1593286703,unevenArrival,20,fixed,5,1,0,1,3727.8,1491.3,2236.5,112.8,309.5,239,75,0,2,0,53,0,1,0,2,0,4,1,1,0,96,0,0,140,651.9,1.99,2,3,1,1,0,1,,0,8,0,0,1,1,0,0.0,0.0
arrival_d5,arrival_d5_70,1593296676,unevenArrival,20,fixed,5,1,0,1,3188.7,1299.9,1888.8,146.7,228.6,247,70,25,0,0,32,12,0,5,0,10,0,0,0,0,0,0,0,140,498.0,1.52,3,3,1,1,0,1,,24,0,0,0,3,1,1,0.0,0.0
arrival_d5,arrival_d5_71,1593306649,unevenArrival,20,fixed,5,1,0,1,3947.5,1349.5,2598.0,149.5,299.5,256,70,0,0,0,0,3,2,1,0,10,0,0,0,0,0,0,0,140,449.1,1.37,2,3,1,1,0,1,,6,0,0,0,0,1,0,0.0,0.0
arrival_d5,arrival_d5_72,1593316622,unevenArrival,20,fixed,5,1,0,1,3636.5,1311.5,2325.1,149.5,228.6,233,70,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,140,443.9,1.36,2,3,1,1,0,1,,4,0,1,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_73,1593326595,unevenArrival,20,fixed,5,1,0,1,-3313.0,-3388.0,75.0,380.0,380.0,137,132,230,228,34,0,47,51,2,2,2,2,1,1,0,133,0,0,140,840.0,2.57,3,2,1,1,0,0,,31,31,0,0,4,0,0,0.0,0.0
arrival_d5,arrival_d5_74,1593336568,unevenArrival,20,fixed,5,1,0,1,2172.1,2136.0,36.1,309.1,126.0,153,132,22,0,0,0,8,0,2,0,2,0,1,1,0,103,0,0,140,675.1,2.06,3,2,1,1,0,0,,8,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_75,1593346541,unevenArrival,20,fixed,5,1,0,2,42.0,2170.0,-2128.0,230.0,0.0,54,132,57,0,101,0,0,12,0,1,11,0,17,17,16,92,0,0,140,470.0,1.44,3,2,1,1,1,0,,0,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_76,1593356514,unevenArrival,20,fixed,5,1,0,1,2746.7,800.0,1946.7,114.7,460.0,230,50,34,19,0,48,3,0,6,0,0,10,1,1,0,47,0,0,140,804.7,2.46,3,3,1,1,0,1,,19,0,3,0,2,2,2,0.0,0.0
arrival_d5,arrival_d5_77,1593366487,unevenArrival,20,fixed,5,1,0,2,-3580.5,-2432.5,-1147.9,309.5,292.5,137,132,251,201,0,0,25,19,1,1,0,0,21,11,10,113,0,0,140,602.0,1.84,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_78,1593376460,unevenArrival,20,fixed,5,1,0,1,2154.5,1152.0,1002.5,309.5,415.3,155,45,24,0,0,21,9,0,1,0,3,0,3,3,3,64,0,0,140,938.2,2.87,3,3,1,1,0,1,,3,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_79,1593386433,unevenArrival,20,fixed,5,1,0,1,2425.0,2013.0,412.0,680.0,118.0,194,117,55,0,19,0,2,0,2,0,50,0,14,14,14,15,0,0,140,958.0,2.93,3,2,5,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_80,1593396406,unevenArrival,20,fixed,5,1,0,1,-1692.0,-1699.0,7.0,380.0,460.0,144,132,173,166,44,0,40,31,1,1,4,3,1,1,0,133,0,0,140,990.0,3.02,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_81,1593406379,unevenArrival,20,fixed,5,1,0,1,1411.0,-2656.9,4067.9,260.0,663.1,173,45,75,163,0,0,13,0,3,0,0,0,12,11,11,98,0,0,140,1233.1,3.77,3,3,1,1,0,1,,2,0,0,0,1,0,2,0.0,0.0
arrival_d5,arrival_d5_82,1593416352,unevenArrival,20,fixed,5,1,0,1,4416.9,35.0,4381.9,268.9,460.0,384,45,84,49,0,34,35,0,1,0,0,10,15,15,15,22,0,0,140,1118.9,3.42,3,3,1,1,0,1,,1,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_83,1593426325,unevenArrival,20,fixed,5,1,0,2,448.6,3605.0,-3156.4,378.6,0.0,92,132,90,0,0,0,0,3,0,0,0,0,83,41,41,51,0,0,140,528.6,1.61,3,2,2,1,1,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_84,1593436298,unevenArrival,20,fixed,5,1,0,1,2157.1,1215.1,942.0,309.1,457.2,155,45,22,0,0,16,10,0,3,0,4,0,1,1,1,88,0,0,140,1062.0,3.24,3,3,1,1,0,1,,5,0,0,0,0,0,3,0.0,0.0
arrival_d5,arrival_d5_85,1593446271,unevenArrival,20,fixed,5,1,0,2,-3362.8,-2895.0,-467.8,377.2,0.0,137,132,233,199,0,96,32,19,1,1,0,0,1,1,0,133,0,0,140,537.2,1.64,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_86,1593456244,unevenArrival,20,fixed,5,1,0,1,1433.0,-5593.8,7026.8,690.0,376.2,204,45,131,273,8,0,28,4,1,0,24,0,39,39,39,40,0,0,140,1146.2,3.50,3,3,5,1,0,1,,0,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_87,1593466217,unevenArrival,20,fixed,5,1,0,2,-3471.0,-2856.0,-615.0,230.0,230.0,137,132,233,202,68,0,18,34,1,2,3,2,3,2,1,131,0,0,140,620.0,1.89,3,2,1,1,0,0,,31,30,0,0,3,0,0,0.0,0.0
arrival_d5,arrival_d5_88,1593476190,unevenArrival,20,fixed,5,1,0,1,2961.0,1299.9,1661.1,150.0,228.6,238,70,27,0,0,32,2,4,17,0,10,0,0,0,0,0,0,0,140,501.3,1.53,2,3,1,1,0,1,,47,0,1,0,2,0,15,0.0,0.0
arrival_d5,arrival_d5_89,1593486163,unevenArrival,20,fixed,5,1,0,2,-3369.9,-2895.0,-474.9,370.1,0.0,137,132,233,199,0,96,30,18,1,1,0,0,1,1,0,133,0,0,140,530.1,1.62,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_90,1593496136,unevenArrival,20,fixed,5,1,0,1,2292.5,2173.1,119.5,309.5,133.1,155,132,22,0,0,0,10,0,2,0,3,0,6,6,6,69,0,0,140,672.6,2.05,3,2,1,1,0,0,,9,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_91,1593506109,unevenArrival,20,fixed,5,1,0,1,2691.7,1480.0,1211.7,146.7,680.0,247,57,46,2,0,1,9,0,9,0,10,15,2,2,1,44,0,0,140,906.7,2.77,3,2,1,2,0,1,,30,0,0,0,3,1,5,0.0,0.0
arrival_d5,arrival_d5_92,1593516082,unevenArrival,20,fixed,5,1,0,2,3072.0,3775.8,-703.8,0.0,309.1,247,225,30,2,0,36,16,21,5,2,0,5,5,4,4,69,0,0,140,688.6,2.10,3,3,1,1,0,2,,24,9,0,0,3,2,2,0.0,0.0
arrival_d5,arrival_d5_93,1593526055,unevenArrival,20,fixed,5,1,0,1,3924.6,1300.0,2624.6,219.6,160.0,366,70,80,0,0,27,0,0,0,0,0,0,5,5,5,20,0,0,140,689.6,2.11,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_94,1593536028,unevenArrival,20,fixed,5,1,0,1,-418.0,-871.4,453.4,230.0,458.1,54,70,77,106,40,39,1,6,0,5,11,4,20,16,16,49,0,0,140,1077.2,3.29,3,3,1,1,1,1,,0,6,0,0,4,0,1,0.0,0.0
arrival_d5,arrival_d5_95,1593546001,unevenArrival,20,fixed,5,1,0,2,-3020.0,2471.0,-5491.0,380.0,230.0,52,132,186,31,88,0,20,25,1,2,10,4,50,32,31,66,0,0,140,690.0,2.11,3,2,1,1,1,0,,0,6,0,0,2,0,1,0.0,0.0
arrival_d5,arrival_d5_96,1593555974,unevenArrival,20,fixed,5,1,0,1,-3400.5,-3595.9,195.5,309.5,229.1,137,132,233,233,26,0,22,19,3,1,0,0,1,1,0,133,0,0,140,618.6,1.89,3,2,1,1,0,0,,5,0,0,0,3,0,1,0.0,0.0
arrival_d5,arrival_d5_97,1593565947,unevenArrival,20,fixed,5,1,0,2,2853.8,3821.5,-967.8,137.8,301.5,231,225,33,0,0,33,2,0,2,0,0,0,1,1,0,11,0,0,140,829.3,2.53,2,3,1,1,0,2,,12,0,1,0,0,2,0,0.0,0.0
arrival_d5,arrival_d5_98,1593575920,unevenArrival,20,fixed,5,1,0,2,-1868.0,-542.8,-1325.2,230.0,456.2,54,55,151,102,41,40,0,21,0,1,11,2,48,29,29,72,0,0,140,1086.2,3.32,3,3,1,1,1,1,,0,4,0,1,1,0,0,0.0,0.0
arrival_d5,arrival_d5_99,1593585893,unevenArrival,20,fixed,5,1,0,2,-3529.0,-2771.0,-758.0,230.0,380.0,137,132,235,203,86,0,59,50,2,2,3,2,2,2,1,131,0,0,140,770.0,2.35,3,2,1,1,0,0,,35,35,0,0,4,0,0,0.0,0.0
arrival_d5,arrival_d5_100,1593595866,unevenArrival,20,fixed,5,1,0,1,2619.0,1395.6,1223.4,380.0,530.1,224,45,55,0,20,22,6,0,2,0,62,0,16,16,16,17,0,1,140,1211.1,3.70,3,3,6,1,0,1,,0,0,0,0,1,1,0,0.0,0.0
arrival_d5,arrival_d5_101,1593605839,unevenArrival,20,fixed,5,1,0,1,849.8,-1660.0,2509.8,835.8,0.0,146,132,102,156,0,0,0,13,0,0,12,0,19,15,14,105,0,0,140,995.8,3.04,3,2,4,1,1,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_102,1593615812,unevenArrival,20,fixed,5,1,0,1,2507.0,925.0,1582.0,540.0,150.0,214,45,56,0,18,0,2,0,2,0,61,10,13,13,13,15,0,0,140,850.0,2.60,3,3,6,1,0,1,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_103,1593625785,unevenArrival,20,fixed,5,1,0,1,-2701.9,-3117.9,416.1,608.1,309.1,156,132,236,219,14,28,32,38,2,3,0,0,7,6,5,123,1,0,140,1397.2,4.27,4,2,2,1,0,0,,45,31,1,1,1,0,4,0.0,0.0
arrival_d5,arrival_d5_104,1593635758,unevenArrival,20,fixed,5,1,0,1,2145.5,997.3,1148.2,309.5,275.2,155,45,24,0,0,0,11,0,2,0,4,0,3,3,3,64,0,0,140,768.9,2.35,3,3,1,1,0,1,,6,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_105,1593645731,unevenArrival,20,fixed,5,1,0,1,3030.0,1349.5,1680.5,150.0,299.5,244,70,28,0,0,0,5,3,17,0,10,0,0,0,0,0,0,0,140,529.5,1.62,2,3,1,1,0,1,,45,0,0,0,0,2,15,0.0,0.0
arrival_d5,arrival_d5_106,1593655704,unevenArrival,20,fixed,5,1,0,1,2159.5,805.0,1354.5,309.5,150.0,155,45,22,0,0,0,9,0,2,0,4,10,1,1,1,63,0,0,140,609.5,1.86,3,3,1,1,0,1,,4,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_107,1593665677,unevenArrival,20,fixed,5,1,0,1,3591.1,868.1,2722.9,389.1,160.0,207,45,0,0,0,16,3,0,2,0,2,0,0,0,0,0,0,0,140,845.3,2.58,3,3,1,1,0,1,,6,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_108,1593675650,unevenArrival,20,fixed,5,1,0,2,-3360.9,-2895.0,-465.9,379.1,0.0,137,132,233,199,0,96,34,19,1,1,0,0,1,1,0,133,0,0,140,539.1,1.65,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_109,1593685623,unevenArrival,20,fixed,5,1,0,1,2009.1,-315.0,2324.1,309.1,460.0,170,45,49,61,0,25,7,0,3,0,4,10,11,11,10,88,0,0,140,1069.1,3.27,3,3,1,1,0,1,,4,0,0,0,1,0,2,0.0,0.0
arrival_d5,arrival_d5_110,1593695596,unevenArrival,20,fixed,5,1,0,1,-317.0,-5632.3,5315.3,610.0,296.7,93,55,116,276,79,20,0,11,1,1,17,2,20,20,20,38,1,0,140,1296.7,3.96,4,3,4,1,1,1,,3,4,0,1,2,0,0,0.0,0.0
arrival_d5,arrival_d5_111,1593705569,unevenArrival,20,fixed,5,1,0,1,3686.0,1822.9,1863.1,0.0,0.0,241,117,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,140,365.9,1.12,3,2,1,1,0,0,,22,0,1,0,2,2,0,0.0,0.0
arrival_d5,arrival_d5_112,1593715542,unevenArrival,20,fixed,5,1,0,1,2986.1,1871.6,1114.5,389.1,116.6,167,117,0,0,0,0,8,0,2,0,5,0,0,0,0,0,0,0,140,735.6,2.25,3,2,1,1,0,0,,4,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_113,1593725515,unevenArrival,20,fixed,5,1,0,1,3771.8,1233.7,2538.1,136.8,146.7,243,70,0,0,0,32,0,0,1,4,0,10,0,0,0,0,0,0,140,433.5,1.32,2,3,1,1,0,1,,5,4,0,0,2,1,2,0.0,0.0
arrival_d5,arrival_d5_114,1593735488,unevenArrival,20,fixed,5,1,0,1,-3400.9,-3595.5,194.5,309.1,229.5,137,132,233,233,26,0,21,19,3,1,0,0,1,1,0,133,0,0,140,618.6,1.89,3,2,1,1,0,0,,5,0,0,0,2,0,2,0.0,0.0
arrival_d5,arrival_d5_115,1593745461,unevenArrival,20,fixed,5,1,0,1,-1995.0,-2412.0,417.0,540.0,310.0,144,132,191,190,32,50,27,22,1,1,5,4,2,2,1,131,0,0,140,1000.0,3.05,3,2,1,1,0,0,,0,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_116,1593755434,unevenArrival,20,fixed,5,1,0,1,3830.8,2059.3,1771.5,113.8,765.3,239,70,0,0,0,2,14,1,2,0,0,12,12,12,11,12,0,0,140,959.1,2.93,2,3,1,3,0,1,,4,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_117,1593765407,unevenArrival,20,fixed,5,1,0,1,4056.3,1214.0,2842.3,295.3,150.0,368,70,79,0,0,0,14,0,1,4,0,10,5,5,5,21,0,0,140,685.3,2.09,3,3,1,1,0,1,,2,3,0,0,2,0,3,0.0,0.0
arrival_d5,arrival_d5_118,1593775380,unevenArrival,20,fixed,5,1,0,1,5063.9,1320.8,3743.2,188.9,509.8,394,45,51,0,0,35,18,0,0,1,0,0,6,6,6,6,0,0,140,1098.7,3.36,3,3,1,1,0,1,,0,2,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_119,1593785353,unevenArrival,20,fixed,5,1,0,1,2627.1,-1343.0,3970.1,389.1,310.0,278,50,94,99,1,24,2,0,2,0,4,11,11,11,10,84,0,0,140,1089.1,3.33,3,3,1,1,0,1,,5,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_120,1593795326,unevenArrival,20,fixed,5,1,0,1,3760.5,1871.6,1888.9,389.5,116.6,273,117,33,0,1,0,2,0,2,0,3,0,0,0,0,0,0,0,140,746.1,2.28,3,2,1,1,0,0,,5,0,0,0,1,0,1,0.0,0.0
arrival_d5,arrival_d5_121,1593805299,unevenArrival,20,fixed,5,1,0,1,3136.5,1235.1,1901.5,149.5,309.1,227,60,18,2,0,37,0,16,4,2,0,4,1,1,0,78,0,0,140,698.6,2.13,2,3,1,1,0,1,,19,6,3,1,3,2,1,0.0,0.0
arrival_d5,arrival_d5_122,1593815272,unevenArrival,20,fixed,5,1,0,1,3701.6,1349.5,2352.1,116.6,299.5,239,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,140,416.1,1.27,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_123,1593825245,unevenArrival,20,fixed,5,1,0,1,3718.0,1225.0,2493.0,150.0,460.0,244,50,0,2,0,48,3,0,2,0,10,10,1,1,0,47,0,0,140,760.0,2.32,2,3,1,1,0,1,,46,0,0,0,0,2,0,0.0,0.0
arrival_d5,arrival_d5_124,1593835218,unevenArrival,20,fixed,5,1,0,1,3703.0,1170.0,2533.0,118.0,150.0,239,70,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,140,268.0,0.82,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_125,1593845191,unevenArrival,20,fixed,5,1,0,1,3909.6,1209.5,2700.1,209.6,149.5,366,70,78,0,0,0,0,0,0,0,0,10,4,4,4,23,0,0,140,519.2,1.59,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_126,1593855164,unevenArrival,20,fixed,5,1,0,1,3090.0,1387.1,1702.9,0.0,309.5,247,70,27,2,0,16,7,7,16,1,0,5,1,1,0,96,0,0,140,698.6,2.13,3,3,1,1,0,1,,45,1,0,0,0,2,15,0.0,0.0
arrival_d5,arrival_d5_127,1593865137,unevenArrival,20,fixed,5,1,0,2,877.0,921.5,-44.5,530.0,371.5,54,45,25,9,30,0,22,0,0,0,11,0,4,4,3,121,0,0,140,1211.5,3.70,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_128,1593875110,unevenArrival,20,fixed,5,1,0,1,2702.0,1191.8,1510.2,460.0,309.5,229,45,54,0,16,78,9,0,2,0,61,4,11,11,11,15,0,0,140,1228.1,3.75,3,3,6,1,0,1,,0,0,0,0,1,1,0,0.0,0.0
arrival_d5,arrival_d5_129,1593885083,unevenArrival,20,fixed,5,1,0,2,-3360.5,-2895.0,-465.5,379.5,0.0,137,132,233,199,0,96,32,19,1,1,0,0,1,1,0,133,0,0,140,539.5,1.65,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_130,1593895056,unevenArrival,20,fixed,5,1,0,1,-3451.0,-3738.0,287.0,380.0,380.0,137,132,238,242,34,0,43,45,2,2,2,2,3,3,2,129,0,0,140,840.0,2.57,3,2,1,1,0,0,,30,31,0,0,4,0,0,0.0,0.0
arrival_d5,arrival_d5_131,1593905029,unevenArrival,20,fixed,5,1,0,1,1790.0,1752.2,37.8,760.0,422.2,188,70,88,0,4,0,0,0,0,0,50,0,28,28,28,30,0,0,140,1182.2,3.61,3,3,5,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_132,1593915002,unevenArrival,20,fixed,5,1,0,1,2953.0,151.1,2801.9,0.0,309.1,241,60,29,44,0,36,16,12,6,2,0,4,0,0,0,0,0,0,140,699.1,2.14,3,3,1,1,0,1,,26,13,1,1,5,1,2,0.0,0.0
arrival_d5,arrival_d5_133,1593924975,unevenArrival,20,fixed,5,1,0,1,3701.6,1170.0,2531.6,116.6,150.0,239,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,140,266.6,0.81,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_134,1593934948,unevenArrival,20,fixed,5,1,0,1,3718.1,1170.0,2548.1,133.1,150.0,239,70,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,140,283.1,0.86,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_135,1593944921,unevenArrival,20,fixed,5,1,0,1,3731.6,1225.0,2506.6,116.6,460.0,239,50,0,2,0,48,0,0,0,0,0,10,1,1,0,47,0,0,140,726.6,2.22,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_136,1593954894,unevenArrival,20,fixed,5,1,0,2,162.0,1177.3,-1015.3,310.0,275.2,54,45,57,0,70,0,0,0,0,0,11,0,19,19,18,91,0,0,140,859.4,2.62,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_137,1593964867,unevenArrival,20,fixed,5,1,0,1,2961.0,1164.8,1796.2,150.0,80.0,238,70,27,0,0,32,4,1,17,0,10,0,0,0,0,0,0,0,140,379.5,1.16,2,3,1,1,0,1,,47,0,1,0,2,0,15,0.0,0.0
arrival_d5,arrival_d5_138,1593974840,unevenArrival,20,fixed,5,1,0,1,3615.0,1275.0,2340.0,0.0,460.0,239,50,0,0,0,40,0,0,0,0,0,10,1,1,0,36,0,0,140,610.0,1.86,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_139,1593984813,unevenArrival,20,fixed,5,1,0,1,3718.1,1165.0,2553.1,133.1,80.0,239,70,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,140,283.1,0.86,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_140,1593994786,unevenArrival,20,fixed,5,1,0,1,2448.0,635.0,1813.0,150.0,460.0,247,50,59,28,0,21,6,0,2,0,10,10,2,2,1,34,1,0,140,1000.0,3.05,3,3,1,1,0,1,,11,0,0,0,0,2,0,0.0,0.0
arrival_d5,arrival_d5_141,1594004759,unevenArrival,20,fixed,5,1,0,1,4044.5,2247.2,1797.3,299.5,986.2,239,70,0,2,0,0,0,0,1,0,0,18,15,14,14,47,0,0,140,1355.8,4.14,2,3,1,3,0,1,,5,0,0,0,0,1,0,0.0,0.0
arrival_d5,arrival_d5_142,1594014732,unevenArrival,20,fixed,5,1,0,1,3043.0,1170.0,1873.0,0.0,80.0,247,70,27,0,0,16,11,1,6,0,0,0,0,0,0,0,0,0,140,310.0,0.95,3,3,1,1,0,1,,31,0,0,0,3,2,1,0.0,0.0
arrival_d5,arrival_d5_143,1594024705,unevenArrival,20,fixed,5,1,0,1,2632.0,1265.0,1367.0,680.0,470.0,218,45,55,0,3,0,0,0,0,0,61,0,12,12,12,14,0,0,140,1150.0,3.51,3,3,6,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_144,1594034678,unevenArrival,20,fixed,5,1,0,1,3585.0,1349.5,2235.5,0.0,299.5,239,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,299.5,0.91,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_145,1594044651,unevenArrival,20,fixed,5,1,0,1,1659.0,-3522.7,5181.7,910.0,517.3,208,45,120,196,3,35,0,0,0,0,47,0,28,27,27,28,0,0,140,1657.3,5.06,3,3,6,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_146,1594054624,unevenArrival,20,fixed,5,1,0,1,4826.5,1805.0,3021.5,291.5,0.0,366,117,47,0,0,0,0,0,0,0,0,0,5,5,5,20,0,0,140,531.5,1.62,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_147,1594064597,unevenArrival,20,fixed,5,1,0,1,3265.8,1469.3,1796.5,137.8,309.5,241,75,23,2,0,53,4,2,10,2,0,4,1,1,1,45,0,0,140,916.8,2.80,3,3,1,1,0,1,,31,9,1,0,2,1,9,0.0,0.0
