battery_id,run_id,seed,round,vio1,vio2,d_vio,ice1,ice2,d_ice,d_contested,d_shared,d_stranded,craters_depleted
baseline,baseline_31,1592907729,5,0,0,0,310,133,0,0,0,0,0
baseline,baseline_31,1592907729,6,0,0,0,310,133,0,0,0,0,0
baseline,baseline_31,1592907729,7,0,0,0,310,133,0,0,0,0,0
baseline,baseline_31,1592907729,8,0,0,0,390,133,80,0,0,0,0
baseline,baseline_31,1592907729,9,0,0,0,390,133,0,0,0,0,0
baseline,baseline_31,1592907729,10,0,0,0,390,133,0,0,0,0,0
baseline,baseline_31,1592907729,11,0,0,0,390,133,0,0,0,0,0
baseline,baseline_31,1592907729,12,0,0,0,390,133,0,0,0,0,0
baseline,baseline_32,1592917702,1,0,0,0,115,150,265,0,0,0,0
baseline,baseline_32,1592917702,2,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,3,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,4,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,5,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,6,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,7,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,8,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,9,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,10,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,11,0,0,0,115,150,0,0,0,0,0
baseline,baseline_32,1592917702,12,0,0,0,115,150,0,0,0,0,0
baseline,baseline_33,1592927675,1,0,0,0,119,147,266,0,0,0,0
baseline,baseline_33,1592927675,2,0,1,1,119,147,0,0,0,0,0
baseline,baseline_33,1592927675,3,0,2,1,119,147,0,0,5,0,0
baseline,baseline_33,1592927675,4,0,2,0,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,5,0,2,0,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,6,7,8,13,119,147,0,0,3,0,0
baseline,baseline_33,1592927675,7,21,15,21,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,8,35,22,21,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,9,45,29,17,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,10,52,36,14,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,11,66,43,21,119,147,0,0,7,0,0
baseline,baseline_33,1592927675,12,66,48,5,119,147,0,0,3,0,0
baseline,baseline_34,1592937648,1,0,0,0,0,145,145,0,0,0,0
baseline,baseline_34,1592937648,2,0,1,1,0,145,0,0,0,0,0
baseline,baseline_34,1592937648,3,0,2,1,0,145,0,0,5,0,0
baseline,baseline_34,1592937648,4,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,5,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,6,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,7,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,8,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,9,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,10,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,11,0,2,0,0,145,0,0,7,0,0
baseline,baseline_34,1592937648,12,0,2,0,0,145,0,0,7,0,0
baseline,baseline_35,1592947621,1,0,0,0,230,115,345,0,0,0,0
baseline,baseline_35,1592947621,2,6,0,6,230,115,0,0,0,0,0
baseline,baseline_35,1592947621,3,12,0,6,230,115,0,0,1,0,0
baseline,baseline_35,1592947621,4,17,0,5,230,115,0,0,2,0,0
baseline,baseline_35,1592947621,5,21,0,4,230,115,0,0,2,0,0
baseline,baseline_35,1592947621,6,26,0,5,230,115,0,0,3,0,0
baseline,baseline_35,1592947621,7,27,0,1,230,115,0,0,1,0,0
baseline,baseline_35,1592947621,8,27,0,0,380,115,150,0,1,0,0
baseline,baseline_35,1592947621,9,27,0,0,380,115,0,0,2,0,0
baseline,baseline_35,1592947621,10,27,0,0,380,115,0,0,2,0,0
baseline,baseline_35,1592947621,11,27,0,0,380,115,0,0,2,0,0
baseline,baseline_35,1592947621,12,27,0,0,380,115,0,0,3,0,0
baseline,baseline_36,1592957594,1,0,0,0,146,113,259,0,0,0,0
baseline,baseline_36,1592957594,2,1,0,1,146,113,0,0,0,0,0
baseline,baseline_36,1592957594,3,2,0,1,146,113,0,0,5,0,0
baseline,baseline_36,1592957594,4,6,0,4,146,113,0,0,3,0,0
baseline,baseline_36,1592957594,5,11,0,5,146,113,0,0,3,0,0
baseline,baseline_36,1592957594,6,17,0,6,146,113,0,0,1,0,0
baseline,baseline_36,1592957594,7,23,0,6,146,113,0,0,1,0,0
baseline,baseline_36,1592957594,8,24,0,1,146,113,0,0,0,0,0
baseline,baseline_36,1592957594,9,24,0,0,146,113,0,0,0,0,0
baseline,baseline_36,1592957594,10,24,0,0,306,113,160,0,0,0,0
baseline,baseline_36,1592957594,11,24,0,0,306,113,0,0,0,0,0
baseline,baseline_36,1592957594,12,24,0,0,306,113,0,0,0,0,0
baseline,baseline_37,1592967567,1,3,3,6,224,230,454,0,0,0,0
baseline,baseline_37,1592967567,2,10,12,16,224,230,0,0,3,0,0
baseline,baseline_37,1592967567,3,17,19,14,224,230,0,0,7,0,0
baseline,baseline_37,1592967567,4,24,26,14,224,230,0,0,7,0,0
baseline,baseline_37,1592967567,5,29,31,10,304,230,80,0,7,0,0
baseline,baseline_37,1592967567,6,29,31,0,384,230,80,0,7,1,0
baseline,baseline_37,1592967567,7,29,33,2,384,230,0,0,5,0,0
baseline,baseline_37,1592967567,8,29,38,5,533,230,150,0,3,0,0
baseline,baseline_37,1592967567,9,29,43,5,533,230,0,0,2,0,0
baseline,baseline_37,1592967567,10,29,50,7,533,230,0,0,2,0,0
baseline,baseline_37,1592967567,11,29,57,7,533,460,230,0,3,0,0
baseline,baseline_37,1592967567,12,65,72,51,533,460,0,0,2,0,0
baseline,baseline_38,1592977540,1,0,0,0,137,118,255,0,0,0,0
baseline,baseline_38,1592977540,2,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,3,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,4,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,5,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,6,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,7,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,8,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,9,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,10,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,11,0,0,0,137,118,0,0,0,0,0
baseline,baseline_38,1592977540,12,0,0,0,137,118,0,0,0,0,0
baseline,baseline_39,1592987513,1,0,0,0,230,309,539,0,0,0,0
baseline,baseline_39,1592987513,2,2,0,2,230,309,0,0,3,0,0
baseline,baseline_39,1592987513,3,6,0,4,380,309,150,0,2,0,0
baseline,baseline_39,1592987513,4,11,2,7,380,309,0,0,2,0,0
baseline,baseline_39,1592987513,5,18,23,28,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,6,25,44,28,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,7,32,65,28,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,8,39,86,28,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,9,46,99,20,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,10,53,106,14,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,11,60,113,14,380,309,0,0,7,0,0
baseline,baseline_39,1592987513,12,67,120,14,380,309,0,0,7,0,0
baseline,baseline_40,1592997486,1,0,0,0,150,142,292,0,0,0,0
baseline,baseline_40,1592997486,2,0,1,1,150,142,0,0,0,0,0
baseline,baseline_40,1592997486,3,0,2,1,150,142,0,0,5,0,0
baseline,baseline_40,1592997486,4,0,2,0,150,142,0,0,7,0,0
baseline,baseline_40,1592997486,5,0,2,0,150,142,0,0,7,0,0
baseline,baseline_40,1592997486,6,0,7,5,150,142,0,0,3,0,0
baseline,baseline_40,1592997486,7,0,12,5,150,142,0,0,2,0,0
baseline,baseline_40,1592997486,8,0,16,4,150,142,0,0,2,0,0
baseline,baseline_40,1592997486,9,0,18,2,150,142,0,0,3,0,0
baseline,baseline_40,1592997486,10,0,18,0,150,222,80,0,2,0,0
baseline,baseline_40,1592997486,11,0,18,0,150,222,0,0,2,0,0
baseline,baseline_40,1592997486,12,0,18,0,150,222,0,0,3,0,0
baseline,baseline_41,1593007459,1,0,0,0,113,146,259,0,0,0,0
baseline,baseline_41,1593007459,2,0,1,1,113,146,0,0,0,0,0
baseline,baseline_41,1593007459,3,0,2,1,113,146,0,0,5,0,0
baseline,baseline_41,1593007459,4,0,2,0,113,146,0,0,7,0,0
baseline,baseline_41,1593007459,5,0,2,0,113,146,0,0,7,0,0
baseline,baseline_41,1593007459,6,0,2,0,113,146,0,0,7,0,0
baseline,baseline_41,1593007459,7,0,6,4,113,146,0,0,3,0,0
baseline,baseline_41,1593007459,8,0,11,5,113,146,0,0,3,0,0
baseline,baseline_41,1593007459,9,0,16,5,113,146,0,0,2,0,0
baseline,baseline_41,1593007459,10,0,16,0,113,226,80,0,2,0,0
baseline,baseline_41,1593007459,11,0,16,0,113,226,0,0,3,0,0
baseline,baseline_41,1593007459,12,0,16,0,113,226,0,0,2,0,0
baseline,baseline_42,1593017432,1,0,0,0,149,134,283,0,0,0,0
baseline,baseline_42,1593017432,2,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,3,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,4,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,5,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,6,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,7,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,8,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,9,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,10,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,11,0,0,0,149,134,0,0,0,0,0
baseline,baseline_42,1593017432,12,0,0,0,149,134,0,0,0,0,0
baseline,baseline_43,1593027405,1,0,0,0,149,150,298,0,0,0,0
baseline,baseline_43,1593027405,2,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,3,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,4,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,5,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,6,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,7,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,8,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,9,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,10,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,11,0,0,0,149,150,0,0,0,0,0
baseline,baseline_43,1593027405,12,0,0,0,149,150,0,0,0,0,0
baseline,baseline_44,1593037378,1,0,0,0,230,309,539,0,0,0,0
baseline,baseline_44,1593037378,2,2,0,2,230,309,0,0,3,0,0
baseline,baseline_44,1593037378,3,6,0,4,230,309,0,0,3,0,0
baseline,baseline_44,1593037378,4,14,4,12,230,309,0,0,3,0,0
baseline,baseline_44,1593037378,5,31,28,41,230,309,0,0,2,0,0
baseline,baseline_44,1593037378,6,46,50,37,230,309,0,0,2,0,0
baseline,baseline_44,1593037378,7,63,74,41,230,309,0,0,3,0,0
baseline,baseline_44,1593037378,8,75,98,36,230,309,0,0,2,0,0
baseline,baseline_44,1593037378,9,86,113,26,230,309,0,0,2,0,0
baseline,baseline_44,1593037378,10,97,120,18,230,309,0,0,3,0,0
baseline,baseline_44,1593037378,11,104,127,14,230,309,0,0,2,0,0
baseline,baseline_44,1593037378,12,111,134,14,230,309,0,0,2,1,0
baseline,baseline_45,1593047351,1,0,0,0,150,142,291,0,0,0,0
baseline,baseline_45,1593047351,2,0,1,1,150,142,0,0,0,0,0
baseline,baseline_45,1593047351,3,0,2,1,150,142,0,0,5,0,0
baseline,baseline_45,1593047351,4,0,2,0,150,142,0,0,7,0,0
baseline,baseline_45,1593047351,5,0,2,0,150,142,0,0,7,0,0
baseline,baseline_45,1593047351,6,0,7,5,150,142,0,0,3,0,0
baseline,baseline_45,1593047351,7,0,12,5,150,142,0,0,2,0,0
baseline,baseline_45,1593047351,8,0,16,4,150,142,0,0,2,0,0
baseline,baseline_45,1593047351,9,0,18,2,150,142,0,0,3,0,0
baseline,baseline_45,1593047351,10,0,18,0,150,222,80,0,2,0,0
baseline,baseline_45,1593047351,11,0,18,0,150,222,0,0,2,0,0
baseline,baseline_45,1593047351,12,0,18,0,150,222,0,0,3,0,0
baseline,baseline_46,1593057324,1,0,0,0,133,310,443,0,0,0,0
baseline,baseline_46,1593057324,2,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,3,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,4,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,5,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,6,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,7,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,8,0,0,0,133,310,0,0,0,0,0
baseline,baseline_46,1593057324,9,0,0,0,133,470,160,0,0,0,0
baseline,baseline_46,1593057324,10,0,0,0,133,470,0,0,0,0,0
baseline,baseline_46,1593057324,11,0,0,0,133,470,0,0,0,0,0
baseline,baseline_46,1593057324,12,0,0,0,133,470,0,0,0,0,0
baseline,baseline_47,1593067297,1,0,0,0,309,150,459,0,0,0,0
baseline,baseline_47,1593067297,2,0,0,0,309,150,0,0,0,0,0
baseline,baseline_47,1593067297,3,0,0,0,309,150,0,0,0,0,0
baseline,baseline_47,1593067297,4,1,0,1,309,150,0,0,0,0,0
baseline,baseline_47,1593067297,5,6,0,5,309,150,0,0,1,0,0
baseline,baseline_47,1593067297,6,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,7,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,8,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,9,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,10,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,11,6,0,0,309,150,0,0,7,0,0
baseline,baseline_47,1593067297,12,6,0,0,309,150,0,0,7,0,0
baseline,baseline_48,1593077270,1,0,0,0,230,149,379,0,0,0,0
baseline,baseline_48,1593077270,2,4,0,4,230,149,0,0,1,0,0
baseline,baseline_48,1593077270,3,8,0,4,460,149,230,0,4,0,0
baseline,baseline_48,1593077270,4,15,0,7,530,149,70,0,0,0,0
baseline,baseline_48,1593077270,5,21,0,6,530,149,0,0,0,0,0
baseline,baseline_48,1593077270,6,27,0,6,530,149,0,0,2,0,0
baseline,baseline_48,1593077270,7,28,0,1,680,149,150,0,2,0,0
baseline,baseline_48,1593077270,8,28,0,0,760,149,80,0,3,0,0
baseline,baseline_48,1593077270,9,28,0,0,760,149,0,0,3,0,0
baseline,baseline_48,1593077270,10,28,0,0,760,149,0,0,2,0,0
baseline,baseline_48,1593077270,11,28,0,0,760,149,0,0,2,0,0
baseline,baseline_48,1593077270,12,28,0,0,760,149,0,0,3,0,0
baseline,baseline_49,1593087243,1,0,0,0,310,230,540,0,0,0,0
baseline,baseline_49,1593087243,2,0,4,4,310,230,0,0,2,0,0
baseline,baseline_49,1593087243,3,0,7,3,310,380,150,0,4,0,0
baseline,baseline_49,1593087243,4,8,13,14,310,380,0,0,2,0,0
baseline,baseline_49,1593087243,5,56,28,63,310,610,230,0,3,0,0
baseline,baseline_49,1593087243,6,111,43,70,310,680,70,0,2,0,0
baseline,baseline_49,1593087243,7,171,60,77,310,680,0,0,3,0,0
baseline,baseline_49,1593087243,8,225,72,66,310,680,0,0,2,0,0
baseline,baseline_49,1593087243,9,260,83,46,310,680,0,0,2,0,0
baseline,baseline_49,1593087243,10,277,95,29,310,680,0,0,3,0,0
baseline,baseline_49,1593087243,11,284,103,15,310,680,0,0,2,0,0
baseline,baseline_49,1593087243,12,291,110,14,310,680,0,0,2,0,0
baseline,baseline_50,1593097216,1,0,0,0,115,230,345,0,0,0,0
baseline,baseline_50,1593097216,2,0,4,4,115,230,0,0,2,0,0
baseline,baseline_50,1593097216,3,0,7,3,115,310,80,0,4,0,0
baseline,baseline_50,1593097216,4,0,12,5,115,310,0,0,2,0,0
baseline,baseline_50,1593097216,5,0,16,4,115,310,0,0,2,0,0
baseline,baseline_50,1593097216,6,0,21,5,115,310,0,0,3,0,0
baseline,baseline_50,1593097216,7,0,25,4,115,310,0,0,2,0,0
baseline,baseline_50,1593097216,8,0,25,0,115,550,240,0,2,0,0
baseline,baseline_50,1593097216,9,0,25,0,115,620,70,0,2,0,0
baseline,baseline_50,1593097216,10,0,25,0,115,620,0,0,2,0,0
baseline,baseline_50,1593097216,11,0,25,0,115,620,0,0,3,0,0
baseline,baseline_50,1593097216,12,0,25,0,115,620,0,0,2,0,0
baseline,baseline_51,1593107189,1,0,0,0,150,310,460,0,0,0,0
baseline,baseline_51,1593107189,2,0,0,0,150,310,0,0,0,0,0
baseline,baseline_51,1593107189,3,0,0,0,150,310,0,0,0,0,0
baseline,baseline_51,1593107189,4,0,2,2,150,310,0,0,0,0,0
baseline,baseline_51,1593107189,5,0,2,0,150,310,0,0,6,0,0
baseline,baseline_51,1593107189,6,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,7,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,8,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,9,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,10,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,11,0,2,0,150,310,0,0,7,0,0
baseline,baseline_51,1593107189,12,0,2,0,150,310,0,0,7,0,0
baseline,baseline_52,1593117162,1,0,0,0,119,230,349,0,0,0,0
baseline,baseline_52,1593117162,2,0,2,2,119,230,0,0,3,0,0
baseline,baseline_52,1593117162,3,0,6,4,119,310,80,0,3,0,0
baseline,baseline_52,1593117162,4,0,11,5,119,610,300,0,3,0,0
baseline,baseline_52,1593117162,5,0,16,5,119,610,0,0,2,0,0
baseline,baseline_52,1593117162,6,44,32,60,119,610,0,0,2,0,0
baseline,baseline_52,1593117162,7,92,61,77,119,610,0,0,3,0,0
baseline,baseline_52,1593117162,8,123,81,51,119,610,0,0,5,0,0
baseline,baseline_52,1593117162,9,143,88,27,119,610,0,0,7,0,0
baseline,baseline_52,1593117162,10,151,95,15,119,610,0,0,7,0,0
baseline,baseline_52,1593117162,11,158,109,21,119,610,0,0,7,0,0
baseline,baseline_52,1593117162,12,165,123,21,119,610,0,0,7,2,0
baseline,baseline_53,1593127135,1,0,0,0,149,310,459,0,0,0,0
baseline,baseline_53,1593127135,2,0,0,0,149,310,0,0,0,0,0
baseline,baseline_53,1593127135,3,0,0,0,149,310,0,0,0,0,0
baseline,baseline_53,1593127135,4,0,1,1,149,310,0,0,0,0,0
baseline,baseline_53,1593127135,5,0,2,1,149,310,0,0,5,0,0
baseline,baseline_53,1593127135,6,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,7,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,8,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,9,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,10,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,11,0,2,0,149,310,0,0,7,0,0
baseline,baseline_53,1593127135,12,0,2,0,149,310,0,0,7,0,0
baseline,baseline_54,1593137108,1,0,0,0,141,115,256,0,0,0,0
baseline,baseline_54,1593137108,2,0,0,0,141,115,0,0,0,0,0
baseline,baseline_54,1593137108,3,2,0,2,141,115,0,0,4,0,0
baseline,baseline_54,1593137108,4,7,0,5,141,115,0,0,3,0,0
baseline,baseline_54,1593137108,5,11,0,4,141,115,0,0,2,0,0
baseline,baseline_54,1593137108,6,18,0,7,141,115,0,0,1,0,0
baseline,baseline_54,1593137108,7,24,0,6,141,115,0,0,1,0,0
baseline,baseline_54,1593137108,8,24,0,0,141,115,0,0,0,0,0
baseline,baseline_54,1593137108,9,24,0,0,141,115,0,0,0,0,0
baseline,baseline_54,1593137108,10,24,0,0,221,115,80,0,0,0,0
baseline,baseline_54,1593137108,11,24,0,0,221,115,0,0,0,0,0
baseline,baseline_54,1593137108,12,24,0,0,221,115,0,0,0,0,0
baseline,baseline_55,1593147081,1,0,0,0,149,230,379,0,0,0,0
baseline,baseline_55,1593147081,2,0,2,2,149,230,0,0,3,0,0
baseline,baseline_55,1593147081,3,0,6,4,149,310,80,0,3,0,0
baseline,baseline_55,1593147081,4,0,11,5,149,680,370,0,3,0,0
baseline,baseline_55,1593147081,5,0,16,5,149,680,0,0,2,0,0
baseline,baseline_55,1593147081,6,0,20,4,149,680,0,0,2,0,0
baseline,baseline_55,1593147081,7,0,25,5,149,680,0,0,3,0,0
baseline,baseline_55,1593147081,8,0,25,0,149,680,0,0,2,0,0
baseline,baseline_55,1593147081,9,0,25,0,149,760,80,0,2,0,0
baseline,baseline_55,1593147081,10,0,25,0,149,760,0,0,3,0,0
baseline,baseline_55,1593147081,11,0,25,0,149,760,0,0,2,0,0
baseline,baseline_55,1593147081,12,0,25,0,149,760,0,0,2,0,0
baseline,baseline_56,1593157054,1,0,0,0,230,144,374,0,0,0,0
baseline,baseline_56,1593157054,2,6,0,6,230,144,0,0,0,0,0
baseline,baseline_56,1593157054,3,10,0,4,230,144,0,0,2,0,0
baseline,baseline_56,1593157054,4,15,0,5,230,144,0,0,3,0,0
baseline,baseline_56,1593157054,5,20,0,5,230,144,0,0,2,0,0
baseline,baseline_56,1593157054,6,35,44,59,230,144,0,0,2,0,0
baseline,baseline_56,1593157054,7,48,86,55,230,144,0,0,3,0,0
baseline,baseline_56,1593157054,8,59,134,59,530,144,300,0,3,0,0
baseline,baseline_56,1593157054,9,69,183,59,530,144,0,0,3,0,0
baseline,baseline_56,1593157054,10,76,225,49,530,144,0,0,2,0,0
baseline,baseline_56,1593157054,11,76,260,35,530,144,0,0,2,0,0
baseline,baseline_56,1593157054,12,76,270,10,530,144,0,0,2,0,0
baseline,baseline_57,1593167027,1,14,14,28,0,150,150,1,4,0,0
baseline,baseline_57,1593167027,2,40,28,40,0,150,0,0,4,0,0
baseline,baseline_57,1593167027,3,69,42,43,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,4,99,55,43,0,150,0,0,3,0,0
baseline,baseline_57,1593167027,5,123,62,31,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,6,145,69,29,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,7,163,76,25,0,150,0,0,3,0,0
baseline,baseline_57,1593167027,8,172,83,16,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,9,179,90,14,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,10,186,97,14,0,150,0,0,3,0,0
baseline,baseline_57,1593167027,11,193,104,14,0,150,0,0,2,0,0
baseline,baseline_57,1593167027,12,200,111,14,0,150,0,0,2,0,0
baseline,baseline_58,1593177000,1,0,0,0,309,150,459,0,0,0,0
baseline,baseline_58,1593177000,2,0,0,0,309,150,0,0,0,0,0
baseline,baseline_58,1593177000,3,0,0,0,309,150,0,0,0,0,0
baseline,baseline_58,1593177000,4,0,0,0,309,150,0,0,0,0,0
baseline,baseline_58,1593177000,5,0,0,0,309,150,0,0,0,0,0
baseline,baseline_58,1593177000,6,5,0,5,309,150,0,0,0,0,0
baseline,baseline_58,1593177000,7,8,0,3,309,150,0,0,3,0,0
baseline,baseline_58,1593177000,8,8,0,0,309,150,0,0,7,0,0
baseline,baseline_58,1593177000,9,8,0,0,309,150,0,0,7,0,0
baseline,baseline_58,1593177000,10,8,0,0,309,150,0,0,7,0,0
baseline,baseline_58,1593177000,11,8,0,0,309,150,0,0,7,0,0
baseline,baseline_58,1593177000,12,8,0,0,309,150,0,0,7,0,0
baseline,baseline_59,1593186973,1,0,0,0,309,230,539,0,0,0,0
baseline,baseline_59,1593186973,2,0,2,2,309,230,0,0,3,0,0
baseline,baseline_59,1593186973,3,0,6,4,309,380,150,0,2,0,0
baseline,baseline_59,1593186973,4,0,10,4,309,380,0,0,2,0,0
baseline,baseline_59,1593186973,5,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,6,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,7,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,8,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,9,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,10,0,10,0,309,380,0,0,7,0,0
baseline,baseline_59,1593186973,11,0,10,0,309,380,0,0,7,1,0
baseline,baseline_59,1593186973,12,0,10,0,309,380,0,0,7,0,0
baseline,baseline_60,1593196946,1,0,0,0,230,113,343,0,0,0,0
baseline,baseline_60,1593196946,2,6,0,6,230,113,0,0,0,0,0
baseline,baseline_60,1593196946,3,11,0,5,230,113,0,0,2,0,0
baseline,baseline_60,1593196946,4,15,0,4,230,113,0,0,2,0,0
baseline,baseline_60,1593196946,5,20,0,5,230,113,0,0,3,0,0
baseline,baseline_60,1593196946,6,25,0,5,230,113,0,0,2,0,0
baseline,baseline_60,1593196946,7,27,0,2,230,113,0,0,2,0,0
baseline,baseline_60,1593196946,8,27,0,0,230,113,0,0,0,0,0
baseline,baseline_60,1593196946,9,27,0,0,230,113,0,0,0,0,0
baseline,baseline_60,1593196946,10,27,0,0,230,113,0,0,0,0,0
baseline,baseline_60,1593196946,11,27,0,0,230,113,0,0,0,0,0
baseline,baseline_60,1593196946,12,27,0,0,230,113,0,0,0,0,0
baseline,baseline_61,1593206919,1,0,0,0,309,137,446,0,0,0,0
baseline,baseline_61,1593206919,2,0,0,0,309,137,0,0,0,0,0
baseline,baseline_61,1593206919,3,0,0,0,309,137,0,0,0,0,0
baseline,baseline_61,1593206919,4,2,0,2,309,137,0,0,0,0,0
baseline,baseline_61,1593206919,5,6,0,4,309,137,0,0,2,0,0
baseline,baseline_61,1593206919,6,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,7,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,8,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,9,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,10,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,11,6,0,0,309,137,0,0,7,0,0
baseline,baseline_61,1593206919,12,6,0,0,309,137,0,0,7,0,0
baseline,baseline_62,1593216892,1,0,0,0,133,0,133,0,0,0,0
baseline,baseline_62,1593216892,2,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,3,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,4,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,5,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,6,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,7,0,0,0,133,0,0,0,0,0,0
baseline,baseline_62,1593216892,8,0,0,0,133,0,0,0,0,0,0
